File Path,Title,Object Type,Source,Parent ARK,Item ARK
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_051v-052r_K-16-039\AraNF-8_051v-052r_K-16-039_KTK_pseudo_WBUVUVP-MB780IR.tif,"Image of Sinai Arabic NF 8 51v, 52r",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_051v-052r_K-16-039,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_051v-052r_K-16-039\AraNF-8_051v-052r_K-16-039_KTK_raking_RE870IR-RS870IR.tif,"Image of Sinai Arabic NF 8 51v, 52r",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_051v-052r_K-16-039,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_051v-052r_K-16-039\AraNF-8_051v-052r_K-16-039_KTK_sharpie_avgUV-MB780IR.tif,"Image of Sinai Arabic NF 8 51v, 52r",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_051v-052r_K-16-039,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_051v-052r_K-16-039\AraNF-8_051v-052r_K-16-039_KTK_sharpie_WBUVB47-MB780IR.tif,"Image of Sinai Arabic NF 8 51v, 52r",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_051v-052r_K-16-039,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_051v-052r_K-16-039\AraNF-8_051v-052r_K-16-039_KTK_sharpie_WBUVUVP-MB780IR.tif,"Image of Sinai Arabic NF 8 51v, 52r",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_051v-052r_K-16-039,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_051v-052r_K-16-039\AraNF-8_051v-052r_K-16-039_KTK_txratio_TX940IR-MB940IR.tif,"Image of Sinai Arabic NF 8 51v, 52r",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_051v-052r_K-16-039,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_051v-052r_K-16-039\AraNF-8_051v-052r_K-16-039_PSH_color.tif,"Image of Sinai Arabic NF 8 51v, 52r",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_051v-052r_K-16-039,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056r-063v_K-16-040\AraNF-8_056r-063v_K-16-040_KTK_pseudo_avgUV-MB780IR.tif,"Image of Sinai Arabic NF 8 56r, 63v",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056r-063v_K-16-040,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056r-063v_K-16-040\AraNF-8_056r-063v_K-16-040_KTK_pseudo_avgUV-VIS.tif,"Image of Sinai Arabic NF 8 56r, 63v",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056r-063v_K-16-040,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056r-063v_K-16-040\AraNF-8_056r-063v_K-16-040_KTK_pseudo_WBUVB47-MB780IR.tif,"Image of Sinai Arabic NF 8 56r, 63v",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056r-063v_K-16-040,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056r-063v_K-16-040\AraNF-8_056r-063v_K-16-040_KTK_pseudo_WBUVB47-VIS.tif,"Image of Sinai Arabic NF 8 56r, 63v",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056r-063v_K-16-040,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056r-063v_K-16-040\AraNF-8_056r-063v_K-16-040_KTK_pseudo_WBUVG58-MB780IR.tif,"Image of Sinai Arabic NF 8 56r, 63v",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056r-063v_K-16-040,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056r-063v_K-16-040\AraNF-8_056r-063v_K-16-040_KTK_pseudo_WBUVG58-VIS.tif,"Image of Sinai Arabic NF 8 56r, 63v",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056r-063v_K-16-040,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056r-063v_K-16-040\AraNF-8_056r-063v_K-16-040_KTK_pseudo_WBUVO22-MB780IR.tif,"Image of Sinai Arabic NF 8 56r, 63v",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056r-063v_K-16-040,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056r-063v_K-16-040\AraNF-8_056r-063v_K-16-040_KTK_pseudo_WBUVUVP-MB780IR.tif,"Image of Sinai Arabic NF 8 56r, 63v",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056r-063v_K-16-040,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056r-063v_K-16-040\AraNF-8_056r-063v_K-16-040_KTK_raking_RE870IR-RS870IR.tif,"Image of Sinai Arabic NF 8 56r, 63v",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056r-063v_K-16-040,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056r-063v_K-16-040\AraNF-8_056r-063v_K-16-040_KTK_sharpie_avgUV-MB780IR.tif,"Image of Sinai Arabic NF 8 56r, 63v",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056r-063v_K-16-040,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056r-063v_K-16-040\AraNF-8_056r-063v_K-16-040_KTK_sharpie_WBUVB47-MB780IR.tif,"Image of Sinai Arabic NF 8 56r, 63v",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056r-063v_K-16-040,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056r-063v_K-16-040\AraNF-8_056r-063v_K-16-040_KTK_sharpie_WBUVUVP-MB780IR.tif,"Image of Sinai Arabic NF 8 56r, 63v",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056r-063v_K-16-040,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056r-063v_K-16-040\AraNF-8_056r-063v_K-16-040_KTK_txratio_TX940IR-MB940IR.tif,"Image of Sinai Arabic NF 8 56r, 63v",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056r-063v_K-16-040,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056r-063v_K-16-040\AraNF-8_056r-063v_K-16-040_PSH_color.tif,"Image of Sinai Arabic NF 8 56r, 63v",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056r-063v_K-16-040,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056v-063r_K-16-041\AraNF-8_056v-063r_K-16-041_KTK_pseudo_avgUV-MB780IR.tif,"Image of Sinai Arabic NF 8 56v, 63r",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056v-063r_K-16-041,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056v-063r_K-16-041\AraNF-8_056v-063r_K-16-041_KTK_pseudo_avgUV-VIS.tif,"Image of Sinai Arabic NF 8 56v, 63r",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056v-063r_K-16-041,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056v-063r_K-16-041\AraNF-8_056v-063r_K-16-041_KTK_pseudo_WBUVB47-MB780IR.tif,"Image of Sinai Arabic NF 8 56v, 63r",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056v-063r_K-16-041,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056v-063r_K-16-041\AraNF-8_056v-063r_K-16-041_KTK_pseudo_WBUVB47-VIS.tif,"Image of Sinai Arabic NF 8 56v, 63r",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056v-063r_K-16-041,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056v-063r_K-16-041\AraNF-8_056v-063r_K-16-041_KTK_pseudo_WBUVG58-MB780IR.tif,"Image of Sinai Arabic NF 8 56v, 63r",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056v-063r_K-16-041,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056v-063r_K-16-041\AraNF-8_056v-063r_K-16-041_KTK_pseudo_WBUVG58-VIS.tif,"Image of Sinai Arabic NF 8 56v, 63r",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056v-063r_K-16-041,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056v-063r_K-16-041\AraNF-8_056v-063r_K-16-041_KTK_pseudo_WBUVO22-MB780IR.tif,"Image of Sinai Arabic NF 8 56v, 63r",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056v-063r_K-16-041,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056v-063r_K-16-041\AraNF-8_056v-063r_K-16-041_KTK_pseudo_WBUVUVP-MB780IR.tif,"Image of Sinai Arabic NF 8 56v, 63r",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056v-063r_K-16-041,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056v-063r_K-16-041\AraNF-8_056v-063r_K-16-041_KTK_raking_RE870IR-RS870IR.tif,"Image of Sinai Arabic NF 8 56v, 63r",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056v-063r_K-16-041,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056v-063r_K-16-041\AraNF-8_056v-063r_K-16-041_KTK_sharpie_avgUV-MB780IR.tif,"Image of Sinai Arabic NF 8 56v, 63r",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056v-063r_K-16-041,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056v-063r_K-16-041\AraNF-8_056v-063r_K-16-041_KTK_sharpie_WBUVB47-MB780IR.tif,"Image of Sinai Arabic NF 8 56v, 63r",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056v-063r_K-16-041,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056v-063r_K-16-041\AraNF-8_056v-063r_K-16-041_KTK_sharpie_WBUVUVP-MB780IR.tif,"Image of Sinai Arabic NF 8 56v, 63r",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056v-063r_K-16-041,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056v-063r_K-16-041\AraNF-8_056v-063r_K-16-041_KTK_txratio_TX940IR-MB940IR.tif,"Image of Sinai Arabic NF 8 56v, 63r",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056v-063r_K-16-041,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056v-063r_K-16-041\AraNF-8_056v-063r_K-16-041_PSH_color.tif,"Image of Sinai Arabic NF 8 56v, 63r",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056v-063r_K-16-041,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_057r-062v_K-16-042\AraNF-8_057r-062v_K-16-042_KTK_pseudo_avgUV-MB780IR.tif,"Image of Sinai Arabic NF 8 57r, 62v",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_057r-062v_K-16-042,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_057r-062v_K-16-042\AraNF-8_057r-062v_K-16-042_KTK_pseudo_avgUV-VIS.tif,"Image of Sinai Arabic NF 8 57r, 62v",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_057r-062v_K-16-042,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_057r-062v_K-16-042\AraNF-8_057r-062v_K-16-042_KTK_pseudo_WBUVB47-MB780IR.tif,"Image of Sinai Arabic NF 8 57r, 62v",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_057r-062v_K-16-042,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_057r-062v_K-16-042\AraNF-8_057r-062v_K-16-042_KTK_pseudo_WBUVB47-VIS.tif,"Image of Sinai Arabic NF 8 57r, 62v",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_057r-062v_K-16-042,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_057r-062v_K-16-042\AraNF-8_057r-062v_K-16-042_KTK_pseudo_WBUVG58-MB780IR.tif,"Image of Sinai Arabic NF 8 57r, 62v",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_057r-062v_K-16-042,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_057r-062v_K-16-042\AraNF-8_057r-062v_K-16-042_KTK_pseudo_WBUVG58-VIS.tif,"Image of Sinai Arabic NF 8 57r, 62v",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_057r-062v_K-16-042,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_057r-062v_K-16-042\AraNF-8_057r-062v_K-16-042_KTK_pseudo_WBUVO22-MB780IR.tif,"Image of Sinai Arabic NF 8 57r, 62v",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_057r-062v_K-16-042,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_057r-062v_K-16-042\AraNF-8_057r-062v_K-16-042_KTK_pseudo_WBUVUVP-MB780IR.tif,"Image of Sinai Arabic NF 8 57r, 62v",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_057r-062v_K-16-042,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_057r-062v_K-16-042\AraNF-8_057r-062v_K-16-042_KTK_raking_RE870IR-RS870IR.tif,"Image of Sinai Arabic NF 8 57r, 62v",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_057r-062v_K-16-042,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_057r-062v_K-16-042\AraNF-8_057r-062v_K-16-042_KTK_sharpie_avgUV-MB780IR.tif,"Image of Sinai Arabic NF 8 57r, 62v",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_057r-062v_K-16-042,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_057r-062v_K-16-042\AraNF-8_057r-062v_K-16-042_KTK_sharpie_WBUVB47-MB780IR.tif,"Image of Sinai Arabic NF 8 57r, 62v",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_057r-062v_K-16-042,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_057r-062v_K-16-042\AraNF-8_057r-062v_K-16-042_KTK_sharpie_WBUVUVP-MB780IR.tif,"Image of Sinai Arabic NF 8 57r, 62v",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_057r-062v_K-16-042,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_057r-062v_K-16-042\AraNF-8_057r-062v_K-16-042_KTK_txratio_TX940IR-MB940IR.tif,"Image of Sinai Arabic NF 8 57r, 62v",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_057r-062v_K-16-042,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_057r-062v_K-16-042\AraNF-8_057r-062v_K-16-042_PSH_color.tif,"Image of Sinai Arabic NF 8 57r, 62v",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_057r-062v_K-16-042,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_057v-062r_K-16-043\AraNF-8_057v-062r_K-16-043_KTK_pseudo_avgUV-MB780IR.tif,"Image of Sinai Arabic NF 8 57v, 62r",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_057v-062r_K-16-043,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_057v-062r_K-16-043\AraNF-8_057v-062r_K-16-043_KTK_pseudo_avgUV-VIS.tif,"Image of Sinai Arabic NF 8 57v, 62r",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_057v-062r_K-16-043,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_057v-062r_K-16-043\AraNF-8_057v-062r_K-16-043_KTK_pseudo_WBUVB47-MB780IR.tif,"Image of Sinai Arabic NF 8 57v, 62r",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_057v-062r_K-16-043,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_057v-062r_K-16-043\AraNF-8_057v-062r_K-16-043_KTK_pseudo_WBUVB47-VIS.tif,"Image of Sinai Arabic NF 8 57v, 62r",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_057v-062r_K-16-043,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_057v-062r_K-16-043\AraNF-8_057v-062r_K-16-043_KTK_pseudo_WBUVG58-MB780IR.tif,"Image of Sinai Arabic NF 8 57v, 62r",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_057v-062r_K-16-043,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_057v-062r_K-16-043\AraNF-8_057v-062r_K-16-043_KTK_pseudo_WBUVG58-VIS.tif,"Image of Sinai Arabic NF 8 57v, 62r",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_057v-062r_K-16-043,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_057v-062r_K-16-043\AraNF-8_057v-062r_K-16-043_KTK_pseudo_WBUVO22-MB780IR.tif,"Image of Sinai Arabic NF 8 57v, 62r",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_057v-062r_K-16-043,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_057v-062r_K-16-043\AraNF-8_057v-062r_K-16-043_KTK_pseudo_WBUVUVP-MB780IR.tif,"Image of Sinai Arabic NF 8 57v, 62r",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_057v-062r_K-16-043,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_057v-062r_K-16-043\AraNF-8_057v-062r_K-16-043_KTK_raking_RE870IR-RS870IR.tif,"Image of Sinai Arabic NF 8 57v, 62r",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_057v-062r_K-16-043,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_057v-062r_K-16-043\AraNF-8_057v-062r_K-16-043_KTK_sharpie_avgUV-MB780IR.tif,"Image of Sinai Arabic NF 8 57v, 62r",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_057v-062r_K-16-043,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_057v-062r_K-16-043\AraNF-8_057v-062r_K-16-043_KTK_sharpie_WBUVB47-MB780IR.tif,"Image of Sinai Arabic NF 8 57v, 62r",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_057v-062r_K-16-043,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_057v-062r_K-16-043\AraNF-8_057v-062r_K-16-043_KTK_sharpie_WBUVUVP-MB780IR.tif,"Image of Sinai Arabic NF 8 57v, 62r",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_057v-062r_K-16-043,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_057v-062r_K-16-043\AraNF-8_057v-062r_K-16-043_KTK_txratio_TX940IR-MB940IR.tif,"Image of Sinai Arabic NF 8 57v, 62r",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_057v-062r_K-16-043,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_057v-062r_K-16-043\AraNF-8_057v-062r_K-16-043_PSH_color.tif,"Image of Sinai Arabic NF 8 57v, 62r",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_057v-062r_K-16-043,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_059v-060r_K-16-044\AraNF-8_059v-060r_K-16-044_KTK_pseudo_avgUV-MB780IR.tif,"Image of Sinai Arabic NF 8 59v, 60r",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_059v-060r_K-16-044,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_059v-060r_K-16-044\AraNF-8_059v-060r_K-16-044_KTK_pseudo_avgUV-VIS.tif,"Image of Sinai Arabic NF 8 59v, 60r",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_059v-060r_K-16-044,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_059v-060r_K-16-044\AraNF-8_059v-060r_K-16-044_KTK_pseudo_WBUVB47-MB780IR.tif,"Image of Sinai Arabic NF 8 59v, 60r",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_059v-060r_K-16-044,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_059v-060r_K-16-044\AraNF-8_059v-060r_K-16-044_KTK_pseudo_WBUVB47-VIS.tif,"Image of Sinai Arabic NF 8 59v, 60r",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_059v-060r_K-16-044,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_059v-060r_K-16-044\AraNF-8_059v-060r_K-16-044_KTK_pseudo_WBUVG58-MB780IR.tif,"Image of Sinai Arabic NF 8 59v, 60r",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_059v-060r_K-16-044,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_059v-060r_K-16-044\AraNF-8_059v-060r_K-16-044_KTK_pseudo_WBUVG58-VIS.tif,"Image of Sinai Arabic NF 8 59v, 60r",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_059v-060r_K-16-044,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_059v-060r_K-16-044\AraNF-8_059v-060r_K-16-044_KTK_pseudo_WBUVO22-MB780IR.tif,"Image of Sinai Arabic NF 8 59v, 60r",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_059v-060r_K-16-044,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_059v-060r_K-16-044\AraNF-8_059v-060r_K-16-044_KTK_pseudo_WBUVUVP-MB780IR.tif,"Image of Sinai Arabic NF 8 59v, 60r",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_059v-060r_K-16-044,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_059v-060r_K-16-044\AraNF-8_059v-060r_K-16-044_KTK_raking_RE870IR-RS870IR.tif,"Image of Sinai Arabic NF 8 59v, 60r",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_059v-060r_K-16-044,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_059v-060r_K-16-044\AraNF-8_059v-060r_K-16-044_KTK_sharpie_avgUV-MB780IR.tif,"Image of Sinai Arabic NF 8 59v, 60r",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_059v-060r_K-16-044,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_059v-060r_K-16-044\AraNF-8_059v-060r_K-16-044_KTK_sharpie_WBUVB47-MB780IR.tif,"Image of Sinai Arabic NF 8 59v, 60r",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_059v-060r_K-16-044,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_059v-060r_K-16-044\AraNF-8_059v-060r_K-16-044_KTK_sharpie_WBUVUVP-MB780IR.tif,"Image of Sinai Arabic NF 8 59v, 60r",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_059v-060r_K-16-044,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_059v-060r_K-16-044\AraNF-8_059v-060r_K-16-044_KTK_txratio_TX940IR-MB940IR.tif,"Image of Sinai Arabic NF 8 59v, 60r",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_059v-060r_K-16-044,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_059v-060r_K-16-044\AraNF-8_059v-060r_K-16-044_PSH_color.tif,"Image of Sinai Arabic NF 8 59v, 60r",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_059v-060r_K-16-044,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_058r-061v_K-16-045\AraNF-8_058r-061v_K-16-045_KTK_pseudo_avgUV-MB780IR.tif,"Image of Sinai Arabic NF 8 58r, 61v",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_058r-061v_K-16-045,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_058r-061v_K-16-045\AraNF-8_058r-061v_K-16-045_KTK_pseudo_avgUV-VIS.tif,"Image of Sinai Arabic NF 8 58r, 61v",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_058r-061v_K-16-045,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_058r-061v_K-16-045\AraNF-8_058r-061v_K-16-045_KTK_pseudo_WBUVB47-MB780IR.tif,"Image of Sinai Arabic NF 8 58r, 61v",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_058r-061v_K-16-045,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_058r-061v_K-16-045\AraNF-8_058r-061v_K-16-045_KTK_pseudo_WBUVB47-VIS.tif,"Image of Sinai Arabic NF 8 58r, 61v",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_058r-061v_K-16-045,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_058r-061v_K-16-045\AraNF-8_058r-061v_K-16-045_KTK_pseudo_WBUVG58-MB780IR.tif,"Image of Sinai Arabic NF 8 58r, 61v",page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_058r-061v_K-16-045,,
